strain	ascr.1	ascr.3	ascr.5	ascr.7	ascr.8	ascr.9	ascr.10	ascr.11	ascr.12	ascr.15	ascr.18	ascr.22	ascr.81	anglas.3	anglas.7	bhas.10	bhas.11	bhas.12	bhas.16	bhas.18	bhas.22	bhas.26	bhos.10	bhos.18	bhos.22	glas.1	glas.3	icas.3	icas.9	icas.10	iglas.2	osas.2	osas.9	osas.10	oscr.1	oscr.9	oscr.10	oscr.11	oscr.12	oscr.14	oscr.18	oscr.19	oscr.21	uglas.11
JU1581	63091.53643554849	135887.76696017143	630724.3523057014	29495.978170784	954.3679904827285	17418.504196175785	14301.54649252521	36253.83065692121	11454.81315111553	4875.2428513099385	3318.020320349001	59.94445267035487	11704.654348312397	153.3480630544878	12.819600656619945	323.46416376783446	5583.141199568493	945.3942700230945	12.819600656619945	784.8159521982731	1047.3870128471629	224.93271312105355	323.46416376783446	642.8645141275205	138.15683627639314	179.80771880975138	518.4759289563372	1124.99687522234	3421.7052504597427	12.819600656619945	443.13513589738164	2024.4841552940784	2117.387801252603	2289.4909400677257	639.3391239469499	9615.110719685972	411.90658869785545	79.23795165856788	3658.2012433730674	78.78926563558618	3516.5959345200436	109.7101424193535	12.819600656619945	12.819600656619945
JU1586	75587.29687267313	258764.91176749565	471829.2178955714	39845.63048348538	68.09298314746333	19439.321014904126	16279.602317912384	33319.39469968305	11824.4827095233	18383.40312523641	4251.044937896136	283.94773972492203	17932.831855749646	448.05182911030863	287.35238888229526	288.9185274946869	4040.705712953621	2157.8666359431127	188.9580282342107	641.9806451142841	478.2851136277824	68.09298314746333	288.9185274946869	641.9806451142841	478.2851136277824	68.09298314746333	2327.8948148623285	291.57415383743796	3815.386031718665	68.09298314746333	68.09298314746333	68.09298314746333	1099.3612129157952	1051.6280317294236	935.8018673955884	5707.009103555196	249.62887621860057	158.72474371673698	2711.8030538477265	144.35712427262223	2894.5646206155184	295.59163984313824	68.09298314746333	157.6352559863776
JU1652	56733.81473391908	293439.12948582595	493955.86796780705	28494.211042634808	3234.647993452473	13723.267768663623	15349.898676446719	33431.12877014751	10748.577500022644	5646.6589500000655	6688.847143586241	164.8932281624018	6427.001627041723	181.44319506540242	156.03136645192987	408.6531130262774	3052.05060447776	1367.3480929694194	9.781304316194198	773.2610127167325	608.7785993356108	115.05748267139236	37.599333791450505	194.1002028505577	106.54774791630342	96.49256707925576	3070.8991778950663	1075.3663778267064	1919.0234377070885	68.78213195147761	242.39050225960847	1480.7720978200075	434.6322572900892	467.507221096818	756.0948236418116	5363.646690915303	908.4875448881172	175.99500856128225	3108.214853861347	18.134538202224046	5683.270372055581	41.42382377908244	9.781304316194198	30.48832555357732
JU1793	67151.68733483806	237752.1333214168	515610.003969729	10874.436240057123	52.63496420664529	15500.575879143385	14104.065008812671	29855.92020707858	10437.566037141967	32352.18601954294	6121.8674169465	52.63496420664529	27303.440252841523	52.63496420664529	52.63496420664529	52.63496420664529	3435.6946536245646	1146.0737106354945	52.63496420664529	552.0881395635024	276.8072767627476	52.63496420664529	52.63496420664529	552.0881395635024	276.8072767627476	206.01324990480967	4054.41865787368	262.3326616059201	2395.1540462233943	52.63496420664529	52.63496420664529	1300.4520606535852	503.50606760076886	1112.6505083642749	911.1638653812366	4776.46509686044	706.8875692952463	657.200163084173	2615.957721070271	896.6892502244092	5151.278676975961	232.6465417933722	334.75837235426405	52.63496420664529
JU1896	57631.439257013626	209994.20373998836	573284.1762101683	14839.996386419743	7213.846883398324	19906.35854469145	15003.392876349826	42298.50247673464	9559.272144970255	5639.688333322623	3760.8281936201997	136.49623243099245	7622.180612570732	1993.0339882758556	1156.102089270132	86.4966125205012	4124.244162612624	1142.9354526956347	20.999420373998838	1181.9103769097767	1346.2728401770655	439.6018661092917	86.4966125205012	714.4422799641885	109.59597493189992	374.5036629498953	2619.7826887582246	1304.7149872569219	2098.2200849292158	152.45579191523157	73.56096957011792	1402.3622919960162	72.88898811814997	20.999420373998838	438.9928829184457	6587.0981829159555	215.53805071872407	82.69571743280743	2145.6787749744535	42.859816983331626	2778.1183183781764	182.10697348331792	93.9094079125228	20.999420373998838
JU2001	102996.81132733612	203746.41949843947	460676.64702772157	16482.149002775324	283.1138896379878	19231.115170408953	35776.5978488041	40449.65681219019	17379.00778242783	960.5370264229556	17286.610279320725	52.3673242174114	25627.891314783396	2821.2062584293294	2015.3292438955016	774.652126677973	3327.624725702169	1223.4597957021917	165.66756201607487	1781.1744203546389	2102.569415759052	793.8694590023571	92.01922390913896	908.3831865053862	134.8846241142794	36.45338053268954	3.7453385937213133	5628.157758170954	7568.055882788909	1512.8920715477875	942.4432956766879	1203.2274766189091	957.2411284604808	2108.131243570728	1204.3023887953073	7134.9823811969145	1562.9223044827168	183.85492622718556	4040.845808765925	26.37841971557921	8750.758903914226	18.913959898292635	23.18364589513493	3.7453385937213133
JU2007	74307.03320751758	161501.35163639864	565282.2721618633	23360.07768628621	8066.886155698533	19642.956083724664	19750.448682369173	34315.89830924754	11617.544088166287	36310.06017317405	6731.045579777977	81.00421902374364	6245.263278292587	81.00421902374364	81.00421902374364	444.2271371262101	5394.637974324255	918.9118606053478	81.00421902374364	568.7306217657041	283.75777924017393	315.2684204404102	444.2271371262101	272.9032138909923	283.75777924017393	81.00421902374364	1718.4235023696974	518.832022847078	819.6006880822381	81.00421902374364	81.00421902374364	81.00421902374364	347.99412492600266	81.00421902374364	176.50819325273739	7581.91389640338	251.03207475458154	402.75297698605334	3154.223284565553	1771.5622700492734	6004.51873935402	304.3328508722048	81.00421902374364	81.00421902374364
JU2316	72552.74261506557	266609.4758746386	502624.42173087597	12286.238777732442	1006.3371346009778	11959.707729493191	16624.870932877635	39117.2919520986	10264.530380880768	1101.4183779274504	6466.372451746356	182.21665014245175	11983.855554972	688.3550721782983	613.2848368074328	503.5684815143009	3586.159689342618	915.0299450846325	23.23654554897567	1211.0320230126636	1020.873907006864	179.90239247891697	84.75558944526215	456.58402470032775	64.93688996405643	16.61282979999182	62.205235498127756	4772.921508756398	13454.840558256728	447.65916322924556	624.174304170411	839.1904758161616	1436.4262963053702	2234.3840869510177	581.2217693481485	4133.932896086363	677.8830016177142	210.17349460855218	3701.654040162082	7.473806618780851	3835.679934878406	555.0415929466881	17.945877179365013	263.3795676341245
JU2464	87761.10125346131	266160.7169162351	388450.7760399107	25773.852860905867	176.50915521937958	27679.247078578966	48628.282333885116	42873.45602218274	25120.24846255427	1120.7696886829738	12527.73894620803	317.91386993737467	20342.24636900025	902.4891266801026	1384.0069538328642	911.7774163471902	2125.570994945677	767.4204757312917	26.97862574926076	2074.157376676928	2229.1233395984495	708.0220359550557	32.23565958500089	963.3608019921344	209.97059280877306	14.228808055684135	54.552876021782716	5091.841546462708	9531.459852888627	1027.3803672966676	361.90088485087176	549.2406231888752	1224.5464715619028	2157.8958543385093	801.7624017463756	8856.907886762432	894.7460078777069	352.28744749717293	3333.425592790487	19.051352504890733	6333.646742133406	16.50771927511828	15.561050346843237	95.0841177351026
JU2466	99065.67836768567	195758.52611578608	482277.82343070937	14755.387887125611	135.65472652169078	21860.76985670826	53495.34767701929	43082.77371062416	14821.886465239488	1860.1153113818461	12901.613965574606	55.150515675711006	14652.34771747012	2024.4101034819312	1133.5486435882829	265.91126338382503	4683.107491961755	1548.7880699391587	140.78597273654398	1291.9706799048943	1755.337043297509	703.8586787641323	51.09297531622017	739.1663983835614	258.5198960038169	369.05227834064846	53.30563986898345	1802.3131574887486	3055.4406001510315	448.2573644224053	214.97252205787794	368.5421197574376	572.7301266493005	1744.1432148496153	630.7399032216117	7980.600543616682	1214.01132989842	226.13669012302668	4002.573738188146	55.69033464166665	7827.908893246369	26.101136815438142	81.97536583012267	5.932076548963214
JU258	121207.97266603028	373467.4895816458	212701.6130577448	47296.917266308315	479.6092579038793	17420.87158732472	17538.72821445807	35713.85615735208	22763.248908444737	56905.46792312685	9519.61594839363	100.16778647110664	39278.17287907914	783.086304568911	689.8034726883227	1071.4011228499996	2428.314542576339	1131.2708485749706	65.54630053021457	2095.9232413452646	2198.528225099991	223.35354728750826	957.56050633494	407.74003989257653	306.9054730325551	257.73233538569184	3052.2498207535923	3685.7831599314304	8966.701723135267	423.29824896725427	251.47584047208173	3019.7666305426683	1378.4649881588489	2111.7369218333197	629.5428757008845	4246.374301161781	626.5947355905105	84.14972885234975	1855.0545739566085	35.57950374105696	1569.4554167997203	51.38807480084445	276.37408441983365	725.1121767311997
JU310	92533.27048988355	191389.29645149442	534312.1491835829	29068.49284296029	103.99953075411725	14909.372728910246	8589.945242167067	27222.709171136223	14224.63981842514	21032.761100181917	5086.097051530103	318.55056269986113	6472.930794136257	103.99953075411725	103.99953075411725	298.47865326431645	4973.257560661886	974.3716036353244	310.9585969548105	387.60625112059495	940.3637570787281	103.99953075411725	298.47865326431645	387.60625112059495	940.3637570787281	1736.4801650014954	1951.55119460101	3295.9531286594834	5459.143368345122	327.07852422169873	103.99953075411725	103.99953075411725	1816.1438055591493	2790.5154091944737	209.97505259256272	9327.093916152251	8589.945242167067	295.4626668724471	3128.097886022338	1431.865539422686	3650.383529469515	486.61380439851456	103.99953075411725	103.99953075411725
JU323	59472.80598045848	223824.95570940402	501849.69685306435	36826.078819869224	50.48368162950824	17218.822679147783	14541.269172881923	30581.095951254167	12727.844845068357	32874.82202609088	6192.732258128516	175.73369575231817	17697.7108830853	1373.055172959365	709.3966942578497	449.20379913936426	5045.5915604612	1998.3460536224538	50.48368162950824	879.880087120699	716.4139260043514	50.48368162950824	449.20379913936426	158.51876031665586	452.1823363555053	145.94832359090833	2247.281087737559	1557.6235129968472	5574.307158167041	170.8872623158854	50.48368162950824	1433.4841398698863	3569.8020953857863	3741.2446781995964	353.4362550881872	5925.421163900271	304.0632144545281	135.90207094663617	2351.8832760739	1536.7232688022307	4211.09630312543	222.63303598613132	50.48368162950824	50.48368162950824
JU346	84680.00508068831	172106.335544276	581883.3249354092	15524.947612402271	13.659232979704441	17006.701206040612	12200.112735113475	22986.713404555216	20824.730008527597	3454.7341829257866	3678.212893706731	205.33924938389688	10213.991963699551	255.59156751622953	144.32345566355716	126.93525208039337	2274.1803357229114	985.0492455643655	50.033770404657375	792.262831288817	605.6640495530746	226.25153507582436	40.14448572735135	567.7869965003542	70.79580453380812	339.62316880737126	3835.034547546718	493.7539537503561	1400.1943135165227	45.212061162821705	569.9997922430664	1893.019439424259	208.78137609478242	421.01853813343	556.0946930697273	30765.91977115649	314.7770240172889	95.47803852813405	3682.023819708069	47.49315307043235	4320.825168469906	65.60529600152043	13.659232979704441	13.659232979704441
JU360	91557.8363333461	222527.98632011932	512360.0774945527	11245.667040554106	6.06343286975802	16791.52528054958	12916.082161843744	31183.507637221126	15848.72210363091	4586.744428657152	7219.426346377386	348.39878926342607	18275.126035121975	4785.333982007466	1190.5671708427267	518.3628760356131	1812.7784616386855	1624.5695053613965	103.90298565617343	1498.0741688325047	1854.185644706263	507.1273349279515	518.3628760356131	908.5326543388022	177.10074725989224	641.4081192616126	5473.715515711094	1946.5135370140683	5660.942195863482	267.5732291095517	909.7999118085817	3952.8003952582108	455.1333980697765	666.9048544789451	662.9090522177745	10394.542968626174	522.3101708338256	190.888993605722	3176.468767778743	54.16464582554839	4366.999558024252	33.31250018645056	48.634795048329075	208.91557952751256
JU367	71321.92533264458	189007.07273277923	521141.41683560744	30279.11043840302	8880.845333069421	27410.251754980945	20353.451013352038	41476.00749292166	14894.122428129884	26171.920483547765	8496.193334928852	249.75081995397878	9651.290877216004	876.4109655698245	49.63251588910548	125.37173513588044	6032.435246193658	1107.1525319382758	49.63251588910548	769.5521588605803	698.776191202716	244.98609842862462	125.37173513588044	239.5761541967121	165.0777478471648	457.61179649755246	2412.189904726415	2534.434791361282	3872.6763172792325	49.63251588910548	49.63251588910548	560.450369419779	114.75037673561187	148.0537948972016	763.1495643108857	116.9838399506216	762.6036066361056	128.6971137004505	3061.135049976469	88.69330589383148	4814.751101370343	147.95452986542344	49.63251588910548	49.63251588910548
JU393	96317.34123898936	195644.59939169712	536768.5162797844	5827.366362565173	1330.3632097507823	12034.132752104553	20902.200789711234	35617.350145667944	10479.962153706048	1543.0389223459363	11847.86906042728	139.60329081038654	16118.92443923308	513.5235968255624	193.8938310535509	376.0155426223365	2544.449984772496	1398.920756164972	117.35666046588109	1808.6925169746605	2174.782022485979	731.3245290543534	376.0155426223365	1266.5780538208996	519.4447722652718	354.17023453299345	3144.794634974266	1961.111365133235	2965.8216309324425	307.6904286809284	909.0885498024999	4113.252123723799	313.62330935308	742.626767065366	1331.363171036562	7786.420951140702	1459.4485131237861	310.370926910201	5010.341138096941	9.75881950470038	12655.178941968454	9.568191433498212	21.43228060173831	1.6721760631768985
JU394	99172.75558888064	206117.6707066704	453894.11648829386	20561.714363300867	85.93832234305417	19391.693467818885	26099.067141267475	43213.20698073482	19137.07752165182	790.1799149851346	18840.77171177169	262.1735940929747	23550.949095395554	738.1282081881243	357.8737488043388	711.2769514476489	155.03903828267954	1656.738396092765	191.54953488568313	2284.0169562157757	3627.95080218044	1496.0008104434894	104.85886750023056	1657.3819309017588	723.659556009107	347.3720068488767	2331.0633922761685	5288.0840775554325	9435.059693076426	843.1300834236868	155.30640057047404	2593.843214812398	457.2330362219132	1811.460330266665	1480.1331695492684	10101.009410151477	1777.6296742692293	478.395072187227	4753.856920176334	26.28233466295915	13241.925607612355	18.208615344328337	13.955689650109253	24.261573185442774
JU397	65210.88636764138	198738.63729224604	555902.3768717928	30601.920480995035	1033.1698357060845	17228.122171372877	9800.558904249707	38594.93753855625	13343.526898372504	12148.842153895306	4448.937258684674	50.53657971561753	20841.790840517824	131.59725357946803	50.53657971561753	558.9345716547298	4453.788770337373	1540.2033399928755	50.53657971561753	766.9431337642116	727.2213821077362	50.53657971561753	558.9345716547298	144.7873008852442	727.2213821077362	916.329263403577	3759.1634821462094	1112.0574366421636	3458.976198635442	50.53657971561753	50.53657971561753	279.6694321462274	684.1642161900301	50.53657971561753	138.82398447880135	5411.052663310599	404.3431743046558	195.93031955744917	2271.8214045358704	168.03412755442827	3086.2183866530468	155.24837288637704	50.53657971561753	50.53657971561753
JU406	90788.31641378302	170608.9167507332	570930.5535551321	6941.954959075369	5462.263824096261	17729.678628736194	15716.9808651254	39416.63108150564	15725.08478867106	1886.3679539324728	11570.81859754669	108.92160699414666	9687.661747154489	2200.2944539294203	1009.6148239260531	139.13766478582116	2677.5180599592118	892.2297960259505	38.08844066460119	1195.3470025116192	1413.4887821042262	645.2490163268711	32.1597808075132	549.2936870057803	291.5462660246101	279.79862347120246	2340.084088504253	1714.6500792228599	2351.31381113181	56.258290298554265	503.05257739073335	4688.960629396767	181.60100552995902	350.2296402112641	685.8173794599562	6478.264296049269	873.8771511240501	39.59345503736658	2974.401947807881	20.131852176586516	8701.7250036032	22.06948201682699	73.95896541144285	6.093175598240471
JU440	67936.45372722043	269969.14644790057	502233.1048444184	24387.11234862555	978.9624204908814	11190.733910822977	12663.785115539178	32617.551617233577	9802.564625448049	3131.430949742559	7391.167028809916	135.34654302924355	15564.550806858597	968.4200499117148	355.90681105461215	270.0596388992239	5258.410771871501	1748.0125180621046	65.42604230675937	1124.4441180683366	1548.8386326994805	716.0366031709792	270.0596388992239	758.1306751115429	137.08098167960716	180.27604511127126	3661.113431488384	1265.2352902521998	2353.0902938354748	58.62402638228991	56.135483970898655	1729.9592740231028	1033.815928068033	1630.35724926657	637.4589912718975	5530.038946593663	641.320002528359	205.20671545084554	3036.5194503796183	41.294721953874394	6631.286832972789	55.36629813465044	15.082075220553104	15.082075220553104
JU642	90819.44016423036	271675.39428437874	463492.31532089977	13063.515248795393	4184.255169180254	17380.178898325426	24377.73847035855	34807.41166177043	16772.15840495007	4532.234551726752	6522.6600218571075	87.44502820640422	9247.298031618599	138.81281673377623	41.53423535096914	654.7846757978515	7935.661754832953	1848.5357533979115	54.93010277519312	1325.1574124032015	1310.1722047761034	582.5440745568728	67.89536078484532	440.0593339061117	195.69240576766705	323.99835278589177	2993.2521625713703	1650.0013254940707	2620.641921511366	187.5734609874682	1057.5062588295482	3193.8848327134883	315.5897253086174	666.9200320266926	460.51719572931296	8418.4923474991665	425.51256495566855	126.18421699369834	2733.6416611570844	25.312004314737653	3162.951418223068	36.946287770258884	35.419581664049836	7.829262083123306
JU774	80607.90407114531	229326.36274504132	496769.6413686862	36444.14565225897	257.8953036297914	17073.378949741997	17142.42680555488	32677.007115253447	11696.644287954578	3097.2243674269735	8544.62529178343	63.98018060344627	22875.64836092825	1359.7928549328794	589.5812071957189	755.0398654825295	3185.3244325044216	1437.7638182661933	69.03535846341188	1496.7950484801554	1853.7131006227717	695.958645870694	27.79410521770964	818.2389617442011	282.7087909992889	401.85227215622905	3953.711467219196	1484.7038628694838	3168.5467408431014	233.5192234916877	6.248674734197311	2457.503794164055	334.8852250298365	596.8421672368562	568.3294644247138	6638.529550863881	911.1005169691074	87.96884290802974	2667.521751980427	21.108023252118517	7139.048397073086	37.78573611769114	135.9149241435257	6.248674734197311
JU775	52441.759834064214	215953.72630131873	444326.6056375846	26771.351211794223	307.64007255988116	12552.114405573471	11107.469478072202	28636.400918589155	8532.349950288155	154382.1767582851	6145.957026211791	322.65292605339346	7422.408624962875	58.86205487815072	22.440737658463863	426.5984228873981	2258.570482373754	831.272245082477	49.706233913497464	1422.540800907683	1121.6105089076825	22.440737658463863	426.5984228873981	292.537456115735	1121.6105089076825	160.92252974884437	3249.4412536832265	1396.1504934213294	2799.078089615515	106.8852334672634	668.0383193548108	1380.980554764208	641.9846229333343	562.4995301470553	398.18844901178284	4002.3280021246887	647.2357555454149	40.88702401372117	2448.441563702017	57.223881029082854	3885.1649108098495	22.440737658463863	74.54813050141696	500.1591609318426
JU778	74456.00698707842	226310.05163245724	468461.8068791865	21358.01112281315	29.947609132523063	17009.440849690323	21313.495935657047	39604.259035680014	14653.688998227422	1829.7031888453187	11635.45973262083	137.5761434878871	31683.407228544012	481.94083355441563	692.7758038562454	940.4427350612576	3536.5019148500824	1345.4788868699316	126.40321623879267	1866.010110428714	2461.823372663033	829.2520804931987	940.4427350612576	1229.651139343924	419.16016213105564	364.5379680690458	2934.743487559379	6722.087463638877	14226.755085822791	895.4726647013721	256.2938703732415	4619.712345983677	1550.6153700716563	3099.2030020806856	679.1677804515858	6592.7512691309275	1097.4928584921176	182.58016035551753	4082.0901873256107	11.335870486269783	8612.636372966099	24.484484486115548	27.295255327390667	668.006168705073
JU847	73090.73324096063	236432.63274467262	509728.4179065254	17769.43772258631	4982.169452068709	21373.76422875577	20009.192017726702	39959.08520578922	12855.007490942136	1708.0923015456458	7630.99033615299	249.01059457805187	12513.387759489819	685.5847220842768	456.677257005456	280.8972214189127	4979.156842715994	1509.9401458714347	71.16495131295967	887.9125831271238	1091.0603315254561	455.5967852966766	39.33552591550481	516.6752154223836	153.00750539503358	180.11463385352897	2970.388331764838	2898.174687322769	4724.782023889649	151.39950926373245	265.72612748446284	2594.034612733231	173.42206497503057	226.67660878598792	693.7581727753962	5793.209650974143	779.1345049167724	41.45833503745967	3338.199968581154	18.577757675071993	5648.331106258692	19.702719395389387	47.623379493436346	6.355715933996577
KR314	63324.36651434531	187844.54940809996	590672.6624447335	14945.934054973202	27.399761611963363	16499.509584709598	12540.991685015788	38952.99960686211	10666.430794931048	2013.1454679950855	6243.143973273967	100.80281301523053	13388.101424966935	398.4965135120389	286.3591710282743	496.24485708363636	3150.3286989599683	1139.7800621295048	43.16699673650161	896.0876785560222	922.7264834947459	262.38105375822056	29.554918623586037	729.2732044810897	258.7891254055161	252.4247605020575	4072.4379029155834	953.3456771858	2056.418892238334	139.85106524063102	258.73591165214265	2701.2950838692122	232.25674797353912	335.40628751253655	862.8290826976477	7215.891384939709	833.1145228139413	89.45231942068442	4640.436185047912	12.510553418086205	9145.741364779413	24.1271157794993	20.45536679673474	320.04347691363614
LKC34	93884.42928192015	365601.9465794622	325379.2806566641	54249.59393989683	150.39860469092386	20998.09689849474	19919.53531275723	32440.254996604737	17556.778967995313	7659.109877543062	13645.304102860317	203.26751363256182	7512.6540389427	2727.892328076133	633.2799208005822	345.0995629085355	956.6584268829263	527.8646928701706	35.843328096025715	2020.6317780853533	2391.4668505668355	1396.0617860121054	345.0995629085355	552.9191792092926	167.24496889605595	150.61366465950005	2780.080213783946	3171.0592366553947	2608.318985547791	131.00736419097396	1770.2661313346136	1961.9562499921592	261.62045177289167	885.3660472999311	718.4078250286433	5231.62048223972	783.3559355386419	122.97845869746422	2123.5021297209473	76.84809543787912	4738.703034263175	110.28992055147111	154.52058742196684	918.772029085427
MY1	68211.25802448236	183226.248756705	528692.479892695	17183.070611376592	433.55204843475303	13807.187515341162	16197.60397213844	33756.00588603427	11842.388683959793	41569.19285834773	5048.754890465976	184.50156802117894	25225.00788720392	8.071640914392288	32.08477263470935	442.3824235950982	8365.6907929036	1457.7464207801618	97.58613865500277	671.7300285366408	694.5485574016277	8.071640914392288	442.3824235950982	72.41876228392762	694.5485574016277	164.24982096696868	926.3499411811455	2565.377345257644	10949.745915237148	246.12854640256407	8.071640914392288	614.1792288170236	1206.871749519935	1755.8079048259258	789.8181351142	9626.642536549964	1062.3409473068268	415.568432477487	4866.045226727792	18.18540698012583	6199.052508816936	63.04758718231817	64.02425573295965	93.97811516626942
MY10	95721.33616389292	192759.1823366993	468830.6163968399	52247.91350928693	4937.038676192212	25246.21333605297	19251.69882245517	42384.600339664634	16859.884798436367	7836.850645681725	7558.096154972949	140.18666144099234	23969.858774552875	692.6499321888023	498.5582617594019	491.1789099049046	6152.150924438317	1632.9601630840964	66.18290495144629	1103.7071614170989	1370.730374818725	298.2435481706534	491.1789099049046	623.3975532465963	99.54766675511377	55.01927009464261	78.65001506459991	2753.128955561228	6604.85629048644	356.18512569485483	21.023794457257395	21.023794457257395	771.4891614035174	602.9834488285994	696.8546910802537	6394.744488680611	830.8813807452696	408.8917783991991	3062.1156626995394	55.7130553117321	5760.64582405527	110.31184951722956	91.95807695604385	59.56040969741021
MY16	98060.3633932586	155674.46414063306	517944.9461127604	11524.97340374525	66.59375301537436	16800.009895658273	18495.843123717357	41901.16417990871	13431.825550299263	25157.48807164787	9420.603824932059	118.42607506653505	32298.814055346298	988.6870668556265	560.0556161135687	554.276747220423	3285.45864413437	859.8497164116114	67.14952540137176	1245.244403365526	1356.9022764957783	2.909803068049216	52.09711413035316	753.0337555865927	70.21354803202759	382.8107818294868	1392.5037170333605	3407.466686777673	13284.29853474917	423.12901314037674	183.85590685468972	2863.2316699450885	940.8062573708768	929.8508488196715	1021.7744375424143	6285.581999415834	1175.7583061005107	66.98366662649296	4748.507626749516	7.763354585555308	9524.221912185292	13.268701990304425	22.30946012273334	2634.4833213565357
MY23	82650.23044302843	238164.68170510637	466487.8476372745	23410.01356908829	116.14956915221758	25523.971157115433	19960.168630042503	38024.27083127072	18911.161463805012	5075.210635009634	9589.317089740965	171.06522716521317	24483.32927928494	1788.3215141321607	1542.2836198087036	616.3347667960328	2963.4969125787206	1417.7687622494886	72.00052939481645	1540.8467585058547	1718.0924575764734	832.9268459268584	616.3347667960328	597.7343019851794	75.40569385225311	541.4408317639724	3662.4807288358893	2272.9964829178252	4352.646546960505	294.2810046424005	86.21167817093934	3291.8295617954877	594.919628474119	720.2808563898068	633.7345666825877	7125.080272323402	326.3052969675416	90.38448085866516	3142.356620236101	34.878331899293265	6040.1318904831405	118.92487660018617	19.683031545876563	302.4691457654851
N2	122229.02267241295	243051.56989088113	406139.1198441179	16794.670792924975	314.8100909612082	14372.231626099174	37443.49842337793	32657.03525888019	16848.52229474448	2297.0974071201313	11358.146398693516	166.5374938203558	25008.81403708799	4503.288515498881	1286.8405511497403	1004.1272689182387	3736.5605849316057	1542.4638768116731	102.23364834016806	2168.45562501931	2734.7378771075023	1127.9644729589006	301.0918160458244	1242.9413895977032	511.2875606924005	345.24552477985685	5820.840638704881	3332.164658735616	9581.737752429382	744.6755081842442	1557.949209173497	2674.5226957381124	240.5959509534308	705.991154749064	1220.8082848489512	7776.574365570581	1402.8277019170862	195.44564454703323	5351.560181269775	69.52774456783017	8149.482578079495	27.68427878467375	42.17187710278415	1817.1248316698805
NIC1	63900.247801623525	267512.9612076998	485890.8887241894	11047.520975131694	13.648620469780603	13546.965544521678	21660.224199337117	27669.984764590914	13711.131151532198	11311.007593300808	10353.693353550398	259.61040995569687	24293.45254657189	571.3039556240765	565.5715350267686	91.03629853343662	3784.8306993725105	2384.7142657210065	180.07989847828526	1849.688343305607	1715.9045654608174	555.5261503610101	91.03629853343662	579.1109665327909	98.80236358074178	569.3795001378375	4074.304290916087	2781.0702041634354	7977.304746315958	659.4740438588592	1390.5760479431272	2739.974207928926	921.1317468850231	2272.1677413271955	69.64891025729042	4810.620068019811	537.9467271959327	111.41368889481906	2604.8938111395073	85.27658069518921	4599.967259689217	80.28118560324951	61.978385553273725	13.648620469780603
NIC166	146429.9712361773	326035.48283055105	326035.48283055105	17197.85692644394	219.22740263941282	18337.379538540474	21387.12688477895	38323.46903446828	18445.62903876097	953.9626629999382	11521.807967194105	48.89960250383125	20186.429720246055	1592.4373770349312	881.0851527061828	734.8668185378078	1945.356487397124	1332.9646119885754	40.90887321410703	2181.3318179966745	2872.487002152183	990.7102938673921	734.8668185378078	620.6171214490811	226.4230629446906	475.471272421596	7123.617903413727	4300.09342289364	6572.6179374300955	386.4063864013414	323.8676328657655	4163.215719312324	481.3799505578058	1166.5234980035789	846.6054704166643	6822.063681399224	446.4512544893013	58.64062754348789	3561.222659829844	16.37899307167163	3303.05403671481	13.270216143278569	235.00580403218606	427.3324193777027
NIC199	72829.5949649858	299250.3159452387	440582.9952832309	17498.21154671117	309.68441732289557	18782.680432959973	17884.929485124256	32791.12853618059	16295.441602140907	3870.8785506870217	9833.43749047041	366.98183926267546	20826.956687670216	846.359212853988	552.466559191817	114.01076494964262	3043.599249543663	1724.9941947241418	116.4408217321377	1516.9683546107879	1704.9768723852508	684.8794158593453	114.01076494964262	450.0652643306523	176.7523793843299	289.58056477216485	6140.479477027552	3485.04754694529	5675.956456468702	305.5742322605152	68.69777734964552	4695.287933137702	290.4170234866142	932.3774542735241	447.7866354188766	7191.295158756511	547.0584209518429	122.12297230960391	3236.136181737731	33.616987299679586	4000.796452913176	77.3435876826176	38.11655831533811	253.54794239196343
NIC2	58748.86087107213	232244.6690418386	554893.3032140573	12931.274064015795	3484.5584883883434	14549.286823382045	13812.790658489701	32721.247572224893	9891.783648098639	8381.055456317288	6423.622568558081	226.55545399484055	12825.844336405125	120.89192302607384	107.19104624165935	277.2284351394726	4391.590822675771	1266.5595514766258	15.586890539720711	1058.2875200848775	1167.7854261264156	177.64379148119696	277.2284351394726	442.8547340145449	67.41330158429209	231.51208518647175	4151.163036100579	1843.6329999287057	3226.3148859262506	49.87804972710628	243.04638418586507	1527.000905504819	408.32977146906353	420.8460445724592	711.5259662477108	5870.1164986020585	733.0826358641445	42.16253890994453	3009.360956503878	41.32084682079961	6899.038316910102	55.380222087627686	15.586890539720711	15.586890539720711
